transcript_id	gene_id	gene_symbol	locaus	TSS	TES	length	Nb_samples_over_10%	Nb_samples_over_25%	Nb_samples_over_50%	Nb_samples_over_75%	cytoplasmic.Naive.000.b1	cytoplasmic.Naive.010.b1	cytoplasmic.Naive.015.b1	cytoplasmic.Naive.020.b1	cytoplasmic.Naive.025.b1	cytoplasmic.Naive.030.b1	cytoplasmic.Naive.035.b1	cytoplasmic.Naive.040.b1	cytoplasmic.Naive.050.b1	cytoplasmic.Naive.060.b1	cytoplasmic.Naive.090.b1	cytoplasmic.Naive.120.b1	cytoplasmic.Naive.000.b2	cytoplasmic.Naive.010.b2	cytoplasmic.Naive.015.b2	cytoplasmic.Naive.020.b2	cytoplasmic.Naive.025.b2	cytoplasmic.Naive.030.b2	cytoplasmic.Naive.040.b2	cytoplasmic.Naive.050.b2	cytoplasmic.Naive.060.b2	cytoplasmic.Naive.075.b2	cytoplasmic.Naive.090.b2	cytoplasmic.Naive.120.b2	cytoplasmic.Naive.000.b3	cytoplasmic.Naive.010.b3	cytoplasmic.Naive.015.b3	cytoplasmic.Naive.020.b3	cytoplasmic.Naive.025.b3	cytoplasmic.Naive.030.b3	cytoplasmic.Naive.040.b3	cytoplasmic.Naive.050.b3	cytoplasmic.Naive.060.b3	cytoplasmic.Naive.075.b3	cytoplasmic.Naive.090.b3	cytoplasmic.Naive.120.b3
Main Isoform/Total											0.9856740679368465	0.9662107975480997	0.9519235846988238	0.9930766542907883	0.9914409087273888	0.9573809432097006	0.9507065058784984	0.9593236080271699	0.9779947428995595	0.9615967122097571	0.9988783030448256	0.9788150330315811	0.992013660589574	0.9824164304664094	0.9975834657574008	0.9877841658330033	0.9961142038762013	0.9758713944525265	0.9435974679905408	0.957422180960229	0.9787207736688933	0.9869350341867247	0.9941287376847755	0.9966368629830105	0.9643919984925434	0.9892542393803134	0.9433238864964798	0.9810995288655626	0.9174065998015057	0.9120218182329388	0.8916977100239275	0.9379852465587628	0.9635727974332063	0.9682225908318443	0.9791588392166418	0.9945729306802072
2nd Main Isoform / Main											0.014532621117762263	0.023269758388253844	0.021419678714859437	0.006969902011142282	0.005494162258721848	0.036813436961399625	0.019539864762801774	0.016402482216858884	0.009044906781625459	0.01461726302962219	0.0011227066566247257	0.010573516809744601	0.00489799635701275	0.009442284286375925	0.002420594034550028	0.00824419283736177	0.003900078500532298	0.014436159517426274	0.05440567370859783	0.017251747466281893	0.00815997038254376	0.005123354252406935	0.005120028912581143	0.001723270242181841	0.01222697810933105	0.005386847888011721	0.03234539983812471	0.013840107032026336	0.04106425853105263	0.03691282769895487	0.0534982770139597	0.030548802624243133	0.012960353935617758	0.015719461587879745	0.011609896104384683	0.002662556372793103

ENSMUSG00000028862.6	ENSMUST00000030677.6	Map3k6	chr4:133240817-133252929	133240817	133252929	4334	12	12	12	10	0.483503	0.502467	0.55764	0.477975	0.5773	0.416178	0.486198	0.545126	0.561589	0.826562	1.4506	1.36152	0.641711	0.513349	0.710925	0.644282	0.596174	0.47793	0.55066	0.726629	0.896612	1.16782	1.83704	1.87486	0.541621	0.807705	0.65576	0.477557	0.66137	0.586678	0.695883	0.712453	1.04128	1.45022	1.71921	1.77352
ENSMUSG00000028862.6	ENSMUST00000123612.1	Map3k6	chr4:133247201-133248069	133247201	133248069	570	1	0	0	0	0	0	0	0	0	0	1.91394e-30	3.97933e-17	1.99028e-38	0	5.87032e-100	0	0	0	1.76364e-42	0.0791099	3.98233e-31	0	0	0	0	0.0580037	0.0599431	6.37345e-137	1.85359e-19	0	0	0	0	0	0.0506791	0.128546	1.08659e-249	0.0589653	0.0462053	0
ENSMUSG00000028862.6	ENSMUST00000127681.1	Map3k6	chr4:133247277-133248097	133247277	133248097	443	2	0	0	0	5.86656e-37	9.18623e-52	2.33018e-178	3.55605e-26	7.75172e-74	0	0.100765	0.119028	2.88036e-14	4.4058e-30	5.01778e-38	4.33069e-40	0.0626022	1.76999e-54	0.00492109	2.24329e-27	6.16744e-09	1.38313e-33	0	0	2.43633e-10	1.57212e-23	4.80999e-45	3.36169e-34	5.61732e-13	4.48883e-129	2.26788e-158	0	3.44041e-06	6.43745e-25	2.71494e-22	0.189208	2.7116e-202	0.214394	4.02697e-07	6.59853e-25
ENSMUSG00000028862.6	ENSMUST00000134895.1	Map3k6	chr4:133250848-133252928	133250848	133252928	1062	5	1	0	0	4.66261e-05	0.00158666	0.000312025	0.13359	0.0109374	2.92517e-05	0.00129099	0.173601	0.196227	0.030593	0.081587	4.8961e-05	0.00821675	0.0297502	0.00874065	0.0610341	1.2774e-06	0.161792	0.0577905	0.000132199	0.276304	1.1703e-05	0.127916	1.14137e-05	0.21146	0.00273995	0.00284303	0.250208	0.354137	1.34313e-06	6.89399e-05	0.158821	0.000823371	2.07747e-05	0.315977	0.313867
Total_FPKM							12	12	12	12	0.4835496261	0.50405366	0.5579520250000001	0.6115649999999999	0.5882374	0.4162072517	0.58825399	0.837755	0.7578160000000288	0.857155	1.532187	1.3615689610000001	0.7125299500000001	0.5430992	0.72458674	0.784426	0.59617528356744	0.639722	0.6084505	0.726761199	1.172916000243633	1.225835403	2.0248991	1.8748714137	0.7530810000005618	0.81044495	0.65860303	0.727765	1.01551044041	0.58667934313	0.7466310399	1.189028	1.042103371	1.7236000747	2.081392702697	2.087387
Main Isoform FPKM											0.483503	0.502467	0.55764	0.477975	0.5773	0.416178	0.486198	0.545126	0.561589	0.826562	1.4506	1.36152	0.641711	0.513349	0.710925	0.644282	0.596174	0.47793	0.55066	0.726629	0.896612	1.16782	1.83704	1.87486	0.541621	0.807705	0.65576	0.477557	0.66137	0.586678	0.695883	0.712453	1.04128	1.45022	1.71921	1.77352
2nd Main Isoform FPKM											4.66261e-05	0.00158666	0.000312025	0.13359	0.0109374	2.92517e-05	0.100765	0.173601	0.196227	0.030593	0.081587	4.8961e-05	0.0626022	0.0297502	0.00874065	0.0791099	1.2774e-06	0.161792	0.0577905	0.000132199	0.276304	0.0580037	0.127916	1.14137e-05	0.21146	0.00273995	0.00284303	0.250208	0.354137	1.34313e-06	0.0506791	0.189208	0.000823371	0.214394	0.315977	0.313867
Main Isoform/Total											0.9999035753571437	0.9968522002201116	0.9994407673312055	0.7815604228495745	0.9814064865647781	0.9999297184278253	0.8265103310221491	0.6506985932641405	0.7410624742681319	0.9643086722938092	0.9467512777487342	0.9999640407490165	0.9006091603588031	0.9452214254780711	0.9811454733494019	0.8213419748962937	0.9999978469965539	0.7470901422805531	0.9050202111757654	0.9998180984342836	0.7644298481850019	0.9526727627069521	0.9072254513817504	0.9999939122758411	0.7192068316683012	0.9966192028218572	0.9956832418460024	0.6561967118506661	0.6512685381481454	0.9999977106233316	0.9320306320149817	0.5991894219480113	0.9992098950805524	0.8413900772500356	0.8259902121172542	0.8496364114560452
2nd Main Isoform / Main											9.643394146468584e-05	0.0031577397122597105	0.0005595455849652105	0.27949160520947747	0.018945782089035162	7.028651202129858e-05	0.20725095537209118	0.31846031926563767	0.34941389521518407	0.037012347531098694	0.05624362332827796	3.596054409777308e-05	0.09755512995725489	0.05795316636440316	0.012294756830889335	0.12278769234589822	2.1426630480363115e-06	0.3385265624673069	0.10494769912468674	0.00018193465991585804	0.3081645126319969	0.049668356424791484	0.06963158123938509	6.08776121950439e-06	0.3904206077681626	0.003392265740585981	0.0043354733439063065	0.523933268698815	0.5354597275352677	2.289381909667654e-06	0.07282704132734956	0.2655726061929699	0.0007907296788567917	0.14783550082056515	0.18379197422071766	0.17697404032658218

ENSMUSG00000016528.10	ENSMUST00000016672.10	Mapkapk2	chr1:131053699-131097826	131097826	131053699	2854	36	36	36	36	73.9374	63.7645	58.4251	71.2763	70.9702	83.3003	97.9095	130.746	212.878	223.705	311.274	294.71	55.3344	60.1901	63.294	66.3637	56.7163	60.6813	140.942	161.876	216.895	250.107	221.19	321.823	50.3514	56.2777	51.6335	51.4106	49.9189	61.2274	100.809	132.776	149.211	165.375	178.251	253.306
ENSMUSG00000016528.10	ENSMUST00000188459.3	Mapkapk2	chr1:131056888-131072526	131072526	131056888	675	0	0	0	0	2.28439e-06	0.12507	0.319187	2.3463e-06	1.04006	1.81434	0.636791	0.134152	0.170045	0.423191	0.159808	0.135928	2.80777e-06	0.248489	1.12955e-06	0.0677788	1.50856e-06	0.146318	9.86473e-07	6.20477e-07	1.65787e-06	0.0902777	0.223653	0.0447674	1.04891e-06	1.8965e-06	0.0932708	0.0991871	0.434567	1.1856	0.407487	0.115991	0.298916	0.490065	0.629592	0.338714
Total_FPKM							36	36	36	36	73.93740228439	63.88957	58.744287	71.2763023463	72.01026	85.11464	98.546291	130.880152	213.04804499999997	224.12819100000002	311.433808	294.84592799999996	55.334402807770005	60.438589	63.29400112955	66.4314788	56.716301508559994	60.827618	140.942000986473	161.87600062047701	216.89500165787	250.1972777	221.413653	321.8677674	50.35140104891	56.277701896500005	51.7267708	51.509787100000004	50.353467	62.413000000000004	101.216487	132.89199100000002	149.509916	165.865065	178.880592	253.64471400000002
Main Isoform FPKM											73.9374	63.7645	58.4251	71.2763	70.9702	83.3003	97.9095	130.746	212.878	223.705	311.274	294.71	55.3344	60.1901	63.294	66.3637	56.7163	60.6813	140.942	161.876	216.895	250.107	221.19	321.823	50.3514	56.2777	51.6335	51.4106	49.9189	61.2274	100.809	132.776	149.211	165.375	178.251	253.306
2nd Main Isoform FPKM											2.28439e-06	0.12507	0.319187	2.3463e-06	1.04006	1.81434	0.636791	0.134152	0.170045	0.423191	0.159808	0.135928	2.80777e-06	0.248489	1.12955e-06	0.0677788	1.50856e-06	0.146318	9.86473e-07	6.20477e-07	1.65787e-06	0.0902777	0.223653	0.0447674	1.04891e-06	1.8965e-06	0.0932708	0.0991871	0.434567	1.1856	0.407487	0.115991	0.298916	0.490065	0.629592	0.338714
Main Isoform/Total											0.9999999691037291	0.9980424034783768	0.9945665014199594	0.9999999670816258	0.985556780381018	0.9786835731197359	0.9935381535566874	0.9989750011904021	0.9992018467008229	0.9981118350256974	0.9994868636740941	0.9995389863413682	0.9999999492581494	0.9958885704628214	0.9999999821539169	0.9989797186330286	0.9999999734016507	0.997594546608746	0.9999999930008586	0.9999999961669611	0.9999999923563476	0.9996391739317474	0.9989898861385932	0.9998609136902349	0.9999999791682063	0.9999999663010404	0.9981968563171935	0.9980744028351847	0.9913696707319081	0.9810039575088523	0.9959741044954464	0.9991271784015937	0.9980006944823647	0.9970453995240047	0.9964803783744186	0.9986646124231865
2nd Main Isoform / Main											3.089627171093384e-08	0.001961436222349426	0.005463182775895976	3.2918375392662075e-08	0.014654883317223285	0.021780713874980043	0.006503873474994766	0.00102605051014945	0.0007987908567348435	0.0018917368856306294	0.000513399769977576	0.00046122629025143364	5.074185316909553e-08	0.004128403175937571	1.7846083357032265e-08	0.0010213234042104344	2.6598350033411913e-08	0.002411253549281245	6.9991414908260136e-09	3.83303886925795e-09	7.643652458562899e-09	0.0003609563106990208	0.0010111352231113521	0.00013910565745767084	2.083179415070882e-08	3.369896068958042e-08	0.001806400883147569	0.0019293122430004707	0.008705460256536101	0.019363879570257758	0.0040421688539713715	0.0008735840814605048	0.0020033107478671145	0.0029633560090702948	0.0035320531161115508	0.0013371732213212479

ENSMUSG00000047945.6	ENSMUST00000062356.6	Marcksl1	chr4:129513580-129515985	129513580	129515985	1605	36	36	36	36	34.1009	32.6375	34.1279	89.3428	148.804	269.349	343.855	440.071	611.678	722.401	910.905	790.212	19.4955	19.6516	26.0183	33.9655	67.9203	136.618	523.137	547.866	762.451	759.907	666.077	914.702	13.4566	14.2849	16.5774	24.3473	49.3727	111.833	192.354	302.299	382.169	434.507	467.352	638.817
Total_FPKM							36	36	36	36	34.1009	32.6375	34.1279	89.3428	148.804	269.349	343.855	440.071	611.678	722.401	910.905	790.212	19.4955	19.6516	26.0183	33.9655	67.9203	136.618	523.137	547.866	762.451	759.907	666.077	914.702	13.4566	14.2849	16.5774	24.3473	49.3727	111.833	192.354	302.299	382.169	434.507	467.352	638.817
Main Isoform FPKM											34.1009	32.6375	34.1279	89.3428	148.804	269.349	343.855	440.071	611.678	722.401	910.905	790.212	19.4955	19.6516	26.0183	33.9655	67.9203	136.618	523.137	547.866	762.451	759.907	666.077	914.702	13.4566	14.2849	16.5774	24.3473	49.3727	111.833	192.354	302.299	382.169	434.507	467.352	638.817
Main Isoform/Total											1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0

ENSMUSG00000020184.15	ENSMUST00000105263.8	Mdm2	chr10:117688874-117710758	117710758	117688874	3145	0	0	0	0	0.531815	0.16212	0.501929	0.195012	0.256921	7.28363e-06	0.665049	0.659284	1.26703	1.53101	2.83813	1.95472	0.504059	0.322593	0.541346	0.687093	0.303986	0.196099	0.508938	0.455363	2.14513	2.3386	3.31871	1.99407	0.27599	0.437692	0.90161	0.412874	1.41595	1.08232	0.758417	1.38248	1.93493	2.47458	3.38994	2.3972
ENSMUSG00000020184.15	ENSMUST00000020408.15	Mdm2	chr10:117688874-117710758	117710758	117688874	3099	36	36	36	19	22.7076	21.0298	22.1512	26.709	27.8666	30.1915	40.2471	44.911	89.1466	117.023	105.296	49.6586	21.6574	20.6918	24.5086	26.7045	27.6425	33.3243	50.1684	67.4919	128.635	155.629	90.6337	41.2846	20.659	22.8227	22.4133	25.562	25.3452	27.4545	47.2907	78.8058	113.258	137.085	102.005	44.6574
ENSMUSG00000020184.15	ENSMUST00000155285.7	Mdm2	chr10:117688894-117710022	117710022	117688894	2769	0	0	0	0	3.82838e-05	0.394914	0.211282	0.408493	0.179336	9.84851e-05	0.154282	0.743954	1.92115	1.54609	2.49395	1.41643	1.90504e-05	0.352799	0.143304	0.581505	0.327065	0.328156	0.476594	2.13355	2.03245	1.74264	1.00416	1.15225	4.81996e-05	3.52009e-05	0.538532	0.000740869	0.218555	1.03622	0.820743	1.10932	2.53612	5.81342	2.69568	1.24005
ENSMUSG00000020184.15	ENSMUST00000132277.7	Mdm2	chr10:117690108-117710685	117710685	117690108	3007	0	0	0	0	0.419374	1.2108	1.17888	0.910695	0.901324	2.78332	2.01874	2.14348	1.62243	3.19865	0.568371	2.03189	0.370487	0.526495	0.409382	0.557775	1.02363	0.883341	1.45789	3.60653	0.974757	0.779478	1.12899	0.614541	1.36446	0.58387	2.01172	1.42959	2.53325	3.18562	5.00971	5.50579	2.26868	4.04693	4.04835	2.13898
ENSMUSG00000020184.15	ENSMUST00000131627.1	Mdm2	chr10:117690242-117691520	117691520	117690242	919	0	0	0	0	0.514504	0.257077	2.05347	2.32946e-18	0.328351	2.02402	2.13307	1.41953	3.92056	4.29855	0.430732	1.59378	0.620276	1.42359	0.095862	0.205185	0.917271	1.05936	0.199415	3.73768	1.56441	0.260166	1.26953	0.643401	1.13645	0.563797	1.03882	0.981439	2.90921	4.45689	5.80922	6.07808	2.81755	3.52727	5.23841	1.98183
ENSMUSG00000020184.15	ENSMUST00000137102.7	Mdm2	chr10:117694933-117710078	117710078	117694933	683	0	0	0	0	1.49595	1.11504	1.28849	2.03344	1.58816	1.00764	1.97793	3.73341	6.84153	7.13127	10.8871	4.33001	1.39998	0.849963	1.01761	1.30869	1.1167	1.8728	2.71288	6.12208	5.87865	8.09856	6.40295	4.37639	0.842881	1.22018	0.45669	0.418772	1.91499	1.92997	1.47645	3.5244	5.9259	7.95252	7.9398	3.21285
ENSMUSG00000020184.15	ENSMUST00000126022.7	Mdm2	chr10:117696040-117710711	117710711	117696040	570	0	0	0	0	1.31054	0.657582	0.46313	1.84191	0.827661	1.91233	2.04391	2.06774	2.146	2.13573	3.04077	2.59015	1.53169	1.07925	1.20822	1.13419	1.68071	1.8791	3.32324	3.90293	4.07437	2.9659	3.83545	1.17957	1.12188	1.8081	1.29796	1.30235	0.860043	0.703792	2.58199	3.79879	2.95236	3.07411	4.27765	2.28137
ENSMUSG00000020184.15	ENSMUST00000147823.1	Mdm2	chr10:117702258-117710292	117710292	117702258	499	0	0	0	0	0.778306	1.10769	1.24192	1.83479	1.56415	1.11863	2.60664	2.04355	3.10434	2.97262	3.36495	3.33544	1.83311	2.04727	2.61262	2.24707	1.5484	1.79566	4.90819	3.56652	4.39715	3.81901	3.75482	2.86026	2.2026	1.20053	2.06131	2.10344	1.97383	2.21412	2.3273	2.68441	3.69381	3.97619	4.8182	3.0579
ENSMUSG00000020184.15	ENSMUST00000151725.1	Mdm2	chr10:117709717-117710714	117710714	117709717	474	4	0	0	0	0.345256	1.20641	3.54386	1.8929	2.11538	5.93865	3.93304	3.05642	2.05914	4.52467	0.510633	1.92127	1.542e-153	1.04415	0.489361	0.597948	1.64641	0.252332	1.22299	1.91587	0.605645	0.8436	1.78859	0.38379	1.99378	0.656472	1.65363	2.5563	4.50782	3.92491	7.47577	4.73826	2.84938	2.85581	3.44352	1.55521
Total_FPKM							36	36	36	36	28.1033832838	27.141433000000006	32.634161	35.82623999999999	35.627883	44.97619576873001	55.779761	60.77836800000001	112.02878	144.36158999999998	129.43063600000002	68.83229000000001	27.917021050400002	28.33791	31.026305000000004	34.023956	36.206672000000005	41.591148	64.97853699999999	92.932423	150.30756200000002	176.476954	113.1369	54.48887199999999	29.5970891996	29.293376200900003	32.373572	34.767505869000004	41.678847999999995	45.988341999999996	73.5503	107.62733	138.23673	170.80583	137.85655	62.522790000000015
Main Isoform FPKM											22.7076	21.0298	22.1512	26.709	27.8666	30.1915	40.2471	44.911	89.1466	117.023	105.296	49.6586	21.6574	20.6918	24.5086	26.7045	27.6425	33.3243	50.1684	67.4919	128.635	155.629	90.6337	41.2846	20.659	22.8227	22.4133	25.562	25.3452	27.4545	47.2907	78.8058	113.258	137.085	102.005	44.6574
2nd Main Isoform FPKM											1.49595	1.2108	3.54386	2.03344	2.11538	5.93865	3.93304	3.73341	6.84153	7.13127	10.8871	4.33001	1.83311	2.04727	2.61262	2.24707	1.68071	1.8791	4.90819	6.12208	5.87865	8.09856	6.40295	4.37639	2.2026	1.8081	2.06131	2.5563	4.50782	4.45689	7.47577	6.07808	5.9259	7.95252	7.9398	3.21285
Main Isoform/Total											0.8080023593845954	0.7748227589899176	0.6787733871877386	0.7455150191591416	0.7821570537884611	0.6712773164552711	0.7215358990154154	0.7389306669109641	0.795747307075914	0.8106242110522613	0.8135322768559987	0.7214433807156494	0.7757776146996775	0.7301808778417321	0.789929706421696	0.7848734579835455	0.7634642587421455	0.8012353974937168	0.772076478114612	0.7262470709496082	0.8558118985390767	0.8818658554136195	0.8010976082957904	0.7576703000935677	0.6980078297793961	0.7791078721509336	0.6923332402121087	0.7352267400576475	0.60810701869687	0.5969882541101396	0.6429708648367173	0.7322099321798655	0.8193046811798861	0.8025779916294428	0.7399358245944788	0.7142579529800253
2nd Main Isoform / Main											0.06587882471066955	0.05757544056529306	0.15998501209866733	0.07613313864240519	0.07591094715537598	0.19669940214961162	0.0977223203659394	0.08312907750885083	0.07674471039837749	0.060939046170410946	0.10339519070050143	0.08719557136125464	0.0846412773463112	0.09894112643655942	0.1066001321984936	0.08414574322679698	0.06080166410418739	0.05638828122421176	0.0978342940974797	0.09070836648545974	0.04570023710498698	0.05203760224636798	0.07064645931921569	0.10600538699660406	0.10661697081175275	0.07922375529626205	0.09196816176109722	0.10000391205695953	0.17785695121758754	0.1623373217505327	0.15808118721017028	0.07712731804004273	0.0523221317699412	0.058011598643177585	0.07783736091368071	0.0719444033911513

ENSMUSG00000030291.12	ENSMUST00000125539.7	Med21	chr6:146642546-146650602	146642546	146650602	699	0	0	0	0	4.36951e-26	3.89184e-08	7.07742e-08	0.277084	1.58184e-17	2.93826e-09	3.67312e-08	0.221391	1.56812e-09	8.48899e-09	0.237469	0.48402	1.00403e-08	0.257211	3.86243e-07	5.62481e-09	0.166224	7.37031e-19	2.28764e-23	3.74824e-10	0.251579	8.61177e-09	1.74511e-09	0.0624571	4.99795e-08	0.184744	6.69478e-16	8.58706e-14	3.74761e-30	3.32322e-09	0.20556	2.49549e-12	0.120703	8.18395e-10	1.24288e-11	2.67645e-10
ENSMUSG00000030291.12	ENSMUST00000032429.8	Med21	chr6:146642546-146650602	146642546	146650602	814	36	36	36	35	10.5283	10.9938	8.00991	9.3267	9.07251	10.8452	13.2509	16.541	20.681	22.8455	25.3067	19.498	8.65413	9.48624	8.72213	9.48406	9.6396	15.2225	26.8625	28.2699	24.3857	23.8171	22.687	21.0625	7.81406	11.6362	7.92239	8.11267	8.3552	6.37597	10.8349	14.4229	15.4917	14.6953	13.5439	18.663
ENSMUSG00000030291.12	ENSMUST00000203416.1	Med21	chr6:146642578-146643973	146642578	146643973	1395	6	0	0	0	0.0883667	0.197845	0.761201	1.16944	1.66601	2.11072	0.701734	0.679686	0.255637	0.357854	0.18573	0.462291	0.0545825	0.135471	0.141341	0.453542	1.61949	0.955333	0.581129	0.0971053	0.190856	0.0142871	0.272781	0.0844664	0.296352	0.157723	0.181088	0.524105	1.44783	1.23836	1.06868	0.644693	0.300023	0.198097	0.354422	0.328741
ENSMUSG00000030291.12	ENSMUST00000111650.3	Med21	chr6:146642579-146649533	146642579	146649533	572	0	0	0	0	1.41e-105	1.04605e-40	0.212774	0.16632	1.34093e-34	0.350935	0.219189	0.21657	8.34519e-29	0.0745374	0.14864	2.50766e-35	1.53619e-27	0.100071	4.7432e-27	0.0659179	3.35366e-31	0.242437	3.43236e-166	2.69963e-61	3.75125e-36	2.89584e-24	0.115747	6.86891e-27	4.58473e-41	0.122416	2.20238e-66	0.110568	7.34864e-81	0.133284	0.331456	1.17127e-75	0.0672626	0.0964028	0.079334	5.07749e-32
ENSMUSG00000030291.12	ENSMUST00000134387.7	Med21	chr6:146642580-146650602	146642580	146650602	689	0	0	0	0	0.000691775	1.79542e-05	1.52904e-06	2.55723e-05	1.20944e-12	2.0809e-05	3.28476e-06	1.80606e-05	9.48388e-06	0.152411	1.21833e-05	1.60832e-05	6.64318e-06	6.32187e-08	8.52841e-06	4.77358e-06	6.26674e-06	1.4648e-10	0.000554411	5.17791e-05	9.27242e-06	6.71641e-06	1.5874e-06	0.0877648	1.93775e-05	8.06915e-06	7.02692e-05	6.06237e-05	3.76946e-19	1.17057e-05	9.90005e-08	5.13063e-05	0.171397	1.08475e-05	5.54078e-06	2.7433e-06
ENSMUSG00000030291.12	ENSMUST00000204040.1	Med21	chr6:146642590-146650732	146642590	146650732	623	0	0	0	0	7.27002e-25	1.27592e-11	7.59877e-06	2.05861e-12	4.07344e-05	6.51667e-07	5.39347e-06	1.08368e-12	1.06418e-06	5.85035e-06	2.65172e-07	1.40624e-09	7.43221e-08	8.32073e-06	3.30589e-08	2.78606e-07	4.97748e-06	3.5017e-05	2.37467e-62	5.92685e-22	2.61203e-09	1.06242e-06	8.32795e-06	5.00776e-06	1.23595e-13	3.58986e-07	3.28091e-17	3.65185e-14	2.88218e-23	2.31307e-07	1.35131e-05	1.49646e-17	8.93222e-06	4.4489e-07	3.39712e-06	3.53303e-06
ENSMUSG00000030291.12	ENSMUST00000075077.2	Med21	chr6:146647159-146650602	146647159	146650602	1713	0	0	0	0	1.16009e-83	0.183565	0.484235	0.219524	0.459493	0.809577	0.820578	0.92641	0.255057	0.308226	0.0789983	0.1905	0.10435	0.0766831	0.0584282	0.0526147	0.427193	0.632309	0.37838	0.307386	0.183149	0.0749803	0.213409	0.135267	0.327632	0.0939811	0.347138	0.2431	0.278796	0.817283	0.989929	0.635817	0.319096	0.388079	0.214863	0.160216
Total_FPKM							36	36	36	36	10.617358475	11.375227993131158	9.4681291985842	11.15909357230206	11.19805373440121	14.11645346360526	14.992409714961198	18.585075060601085	21.191704549628124	23.738534258838992	25.957549748472	20.63482708460624	8.813069227542401	10.055684483948701	8.9219081477119	10.056139657810812	11.85251824422	17.052614017146475	27.822563411	28.674443079474827	25.01129327503203	23.90637518744177	23.288946917095107	21.432460307759996	8.438063427479623	12.195072528136002	8.4506862692	8.990503623700123	10.081826	8.56490894033022	13.4305386121005	15.703461306302495	16.470190532219995	15.377890093208395	14.192527937912429	19.151963276597645
Main Isoform FPKM											10.5283	10.9938	8.00991	9.3267	9.07251	10.8452	13.2509	16.541	20.681	22.8455	25.3067	19.498	8.65413	9.48624	8.72213	9.48406	9.6396	15.2225	26.8625	28.2699	24.3857	23.8171	22.687	21.0625	7.81406	11.6362	7.92239	8.11267	8.3552	6.37597	10.8349	14.4229	15.4917	14.6953	13.5439	18.663
2nd Main Isoform FPKM											0.0883667	0.197845	0.761201	1.16944	1.66601	2.11072	0.820578	0.92641	0.255637	0.357854	0.237469	0.48402	0.10435	0.257211	0.141341	0.453542	1.61949	0.955333	0.581129	0.307386	0.251579	0.0749803	0.272781	0.135267	0.327632	0.184744	0.347138	0.524105	1.44783	1.23836	1.06868	0.644693	0.319096	0.388079	0.354422	0.328741
Main Isoform/Total											0.9916119932081318	0.9664685408185681	0.8459865546826026	0.835793690551154	0.8101863248011223	0.7682666207883491	0.8838405734587607	0.890015237821968	0.9759007328347693	0.9623803959797361	0.9749263796167698	0.9449073607476788	0.9819655078794016	0.9433708878935421	0.9776081366895562	0.9431114048454502	0.8132955209498072	0.8926783884684021	0.9654933516794348	0.9858918592297125	0.9749875678897204	0.9962656326297151	0.9741531070838909	0.9827383183056195	0.9260489764218319	0.954172266967122	0.9374848086450129	0.9023599054689171	0.8287387622043865	0.7444293972557021	0.8067360746231048	0.9184535637510344	0.9405902117339923	0.9556122401011398	0.954297927701819	0.9744692870628504
