# Program:featureCounts v1.5.1; Command:"featureCounts" "-T" "8" "-s" "2" "-S" "fr" "-p" "-B" "-C" "-P" "-d" "40" "-D" "40000" "-t" "gene" "-g" "gene_id" "-a" "/opt/ngs_indexes/models/mm/mm10/gencode.vM14.annotation.gtf" "-o" "merged_counts_final/chromatin.Naive.b1/D40000/all/all_counts.txt" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.010.b1.bam" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.015.b1.bam" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.020.b1.bam" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.025.b1.bam" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.030.b1.bam" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.035.b1.bam" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.040.b1.bam" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.050.b1.bam" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.060.b1.bam" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.090.b1.bam" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.120.b1.bam" 
Geneid	Chr	Start	End	Strand	Length	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.010.b1.bam	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.015.b1.bam	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.020.b1.bam	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.025.b1.bam	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.030.b1.bam	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.035.b1.bam	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.040.b1.bam	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.050.b1.bam	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.060.b1.bam	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.090.b1.bam	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.120.b1.bam
ENSMUSG00000039814.15	chr8	18932729	18950975	-	18247	12	23	6	4	0	3	1	2	0	5	0
ENSMUSG00000088420.1	chr8	18932989	18933091	+	103	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053678.7	chr8	18974940	18978256	-	3317	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053695.3	chr8	18986233	18991055	-	4823	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053790.3	chr8	19023407	19026566	-	3160	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080726.2	chr8	19037428	19038446	-	1019	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061847.2	chr8	19052826	19064810	-	11985	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043787.7	chr8	19111931	19114839	-	2909	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000052554.3	chr8	19123752	19126540	+	2789	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059463.7	chr8	19140759	19143010	+	2252	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110641.1	chr8	19140778	19159440	+	18663	0	0	1	0	1	0	0	0	0	1	0
ENSMUSG00000079842.1	chr8	19157886	19159578	+	1693	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110542.1	chr8	19163520	19188015	-	24496	4	2	0	1	0	1	3	0	1	2	0
ENSMUSG00000046354.3	chr8	19194357	19195212	+	856	0	0	0	1	1	1	0	0	0	0	0
ENSMUSG00000059230.2	chr8	19198706	19201545	+	2840	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081163.2	chr8	19210462	19212767	+	2306	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050756.3	chr8	19225478	19228209	+	2732	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000071169.1	chr8	19239916	19242143	+	2228	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039785.5	chr8	19247580	19250828	+	3249	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081901.1	chr8	19279009	19279846	-	838	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039775.7	chr8	19293360	19295291	+	1932	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081154.2	chr8	19300677	19304794	+	4118	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082710.1	chr8	19422506	19423444	+	939	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031471.3	chr8	19445769	19447606	-	1838	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080894.1	chr8	19472893	19474732	-	1840	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081094.4	chr8	19492936	19493526	+	591	1	0	0	0	0	1	1	0	1	0	0
ENSMUSG00000098798.1	chr8	19493189	19493268	+	80	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037790.3	chr8	19495097	19497775	+	2679	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000082650.1	chr8	19513878	19514397	-	520	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098476.1	chr8	19535319	19535408	-	90	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083218.2	chr8	19535454	19538583	+	3130	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000081920.2	chr8	19579940	19580532	+	593	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110463.1	chr8	19594900	19665322	-	70423	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087153.8	chr8	19682449	19697736	+	15288	276	384	254	266	115	152	147	174	172	213	98
ENSMUSG00000110531.1	chr8	19711128	19711705	-	578	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096265.2	chr8	19729576	19753527	+	23952	0	1	1	0	1	0	0	0	0	0	0
ENSMUSG00000110669.1	chr8	19784746	19784856	+	111	30	10	25	11	9	6	8	9	21	28	28
ENSMUSG00000097230.1	chr8	19789798	19798548	+	8751	434	495	262	209	86	166	147	187	194	342	156
ENSMUSG00000110591.1	chr8	19903392	19925713	+	22322	5	4	4	4	5	4	6	5	2	0	0
ENSMUSG00000110460.1	chr8	19942830	19943265	-	436	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110649.1	chr8	20001099	20008736	+	7638	171	246	149	140	69	53	44	42	48	121	48
ENSMUSG00000110589.1	chr8	20019133	20019411	-	279	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094421.2	chr8	20035108	20040320	+	5213	1	7	5	10	4	7	6	1	2	1	0
ENSMUSG00000110458.1	chr8	20122384	20122494	+	111	39	20	15	13	14	22	11	9	18	24	21
ENSMUSG00000096401.2	chr8	20136502	20151665	+	15164	582	767	554	576	316	351	359	318	314	421	208
ENSMUSG00000071796.13	chr8	20262613	20297432	-	34820	1335	1608	982	856	388	542	535	829	857	1408	613
ENSMUSG00000097263.1	chr8	20292477	20420781	+	128305	10	12	13	5	7	6	4	8	8	14	11
ENSMUSG00000074449.3	chr8	20337664	20363210	-	25547	2	3	4	2	1	5	3	4	3	0	0
ENSMUSG00000110637.1	chr8	20381081	20381658	+	578	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000071793.12	chr8	20385782	20424814	-	39033	1538	1603	1058	1002	505	649	603	833	910	1463	588
ENSMUSG00000095766.2	chr8	20556693	20557486	-	794	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000095403.8	chr8	20567597	20582771	+	15175	467	596	394	428	194	245	215	201	228	329	148
ENSMUSG00000110574.1	chr8	20596464	20597041	-	578	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095294.2	chr8	20614919	20640703	+	25785	3	3	2	4	4	9	1	1	0	0	1
ENSMUSG00000110699.1	chr8	20828353	20833219	+	4867	0	2	1	1	2	1	2	0	0	0	1
ENSMUSG00000096890.1	chr8	20841352	20842350	-	999	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094534.1	chr8	20869506	20870650	-	1145	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093800.2	chr8	20882363	20888200	-	5838	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000074454.3	chr8	20892669	20897723	+	5055	0	0	0	0	0	1	1	0	0	0	0
ENSMUSG00000082976.10	chr8	20900606	20902627	-	2022	0	0	0	0	0	2	1	1	0	0	0
ENSMUSG00000071165.3	chr8	20916490	20922071	-	5582	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079120.3	chr8	20943694	20944710	-	1017	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074447.2	chr8	21025545	21026516	+	972	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094406.1	chr8	21040256	21040360	-	105	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074446.3	chr8	21055047	21056016	+	970	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061845.3	chr8	21065038	21065996	+	959	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087663.1	chr8	21078141	21078846	+	706	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094687.1	chr8	21084442	21085285	+	844	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085898.1	chr8	21091366	21091846	+	481	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061958.5	chr8	21095074	21096050	-	977	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094516.1	chr8	21095624	21095715	-	92	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085173.1	chr8	21100651	21103271	+	2621	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083509.1	chr8	21119166	21119348	+	183	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074444.4	chr8	21134642	21135598	+	957	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074443.1	chr8	21162277	21163249	+	973	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095431.1	chr8	21176768	21176872	-	105	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074442.4	chr8	21191614	21192549	+	936	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079116.1	chr8	21201561	21202539	+	979	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094321.1	chr8	21218984	21219763	+	780	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095328.1	chr8	21225406	21226247	+	842	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080722.3	chr8	21232066	21232233	-	168	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082957.1	chr8	21236674	21239297	+	2624	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074441.3	chr8	21249754	21250556	+	803	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094180.1	chr8	21270693	21271997	+	1305	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074440.3	chr8	21287409	21288377	+	969	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074439.4	chr8	21297439	21298375	+	937	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083251.1	chr8	21309162	21309942	+	781	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082211.3	chr8	21315546	21316481	+	936	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074437.5	chr8	21325887	21327020	-	1134	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095221.1	chr8	21326548	21326639	-	92	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084377.1	chr8	21330947	21333576	+	2630	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082918.3	chr8	21342586	21342756	+	171	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096295.2	chr8	21378515	21379495	+	981	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094362.2	chr8	21391811	21392791	+	981	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094662.2	chr8	21427411	21428391	+	981	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084344.1	chr8	21438675	21439467	+	793	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074436.2	chr8	21445069	21446004	+	936	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083106.1	chr8	21454424	21454663	+	240	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079114.3	chr8	21455445	21456560	-	1116	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096558.1	chr8	21456090	21456181	-	92	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081321.1	chr8	21460958	21463597	+	2640	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095925.1	chr8	21473251	21473421	+	171	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095066.1	chr8	21509258	21510237	+	980	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094818.1	chr8	21529032	21530012	+	981	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075934.1	chr8	21548060	21548165	-	106	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065956.2	chr8	21565386	21566349	+	964	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083987.1	chr8	21576640	21577426	+	787	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074434.4	chr8	21583006	21583961	+	956	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084041.1	chr8	21592341	21592611	+	271	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079113.3	chr8	21593375	21594508	-	1134	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095703.1	chr8	21594038	21594129	-	92	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082323.2	chr8	21598905	21600791	+	1887	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060070.5	chr8	21618183	21618972	+	790	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084366.1	chr8	21639071	21640378	+	1308	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060208.5	chr8	21655780	21656735	+	956	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000063206.4	chr8	21665797	21666732	+	936	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082859.1	chr8	21688648	21689428	+	781	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095813.4	chr8	21695012	21695853	+	842	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058618.6	chr8	21702519	21703645	-	1127	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095507.1	chr8	21703175	21703266	-	92	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081668.2	chr8	21708029	21709350	+	1322	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000096340.1	chr8	21722070	21722240	+	171	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064213.5	chr8	21734494	21735471	+	978	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084254.1	chr8	21749175	21750000	+	826	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044748.8	chr8	21776599	21795185	+	18587	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082698.1	chr8	21816964	21817384	-	421	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058568.6	chr8	21823539	21831296	+	7758	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000006570.3	chr8	21839926	21843482	+	3557	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044743.3	chr8	21858901	21862011	+	3111	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047390.6	chr8	21881713	21885421	-	3709	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045337.4	chr8	21905376	21906412	-	1037	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110616.1	chr8	21906664	21934313	+	27650	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048500.2	chr8	21929799	21932710	-	2912	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110681.1	chr8	21935351	21935824	+	474	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058052.2	chr8	21938352	21940878	+	2527	1	1	2	0	1	1	1	1	0	0	0
ENSMUSG00000044222.3	chr8	21946762	21948850	+	2089	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079112.1	chr8	21958714	21964303	+	5590	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000017049.4	chr8	21969775	21974041	+	4267	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000006567.11	chr8	21992785	22060305	-	67521	3	2	0	0	0	0	3	0	1	0	3
ENSMUSG00000063362.13	chr8	22060721	22071627	+	10907	265	273	129	90	46	55	34	99	117	183	102
ENSMUSG00000037738.11	chr8	22073616	22125053	-	51438	4	2	1	10	2	4	2	1	0	2	0
ENSMUSG00000031478.16	chr8	22128283	22166435	-	38153	256	247	252	211	141	118	93	47	22	14	21
ENSMUSG00000037725.8	chr8	22168160	22185819	-	17660	59	86	23	38	23	41	23	28	11	23	9
ENSMUSG00000031479.9	chr8	22192809	22220843	+	28035	877	771	631	454	269	212	195	195	265	652	527
ENSMUSG00000031480.15	chr8	22227313	22261334	+	34022	81	111	98	118	104	83	82	28	18	10	15
ENSMUSG00000090007.1	chr8	22230902	22231192	-	291	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031481.8	chr8	22283441	22371418	+	87978	2	0	2	3	3	2	1	0	0	2	2
ENSMUSG00000031482.9	chr8	22375551	22398597	-	23047	260	206	164	60	27	25	9	36	28	79	58
ENSMUSG00000099825.1	chr8	22398721	22399596	+	876	8	0	2	3	0	1	0	0	0	1	1
ENSMUSG00000110193.1	chr8	22402576	22402752	-	177	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109938.1	chr8	22407542	22407821	+	280	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000110129.1	chr8	22410457	22411309	+	853	0	1	0	0	1	0	0	0	0	0	0
ENSMUSG00000031533.4	chr8	22411361	22429665	+	18305	528	347	197	74	34	19	18	31	55	248	139
ENSMUSG00000031534.15	chr8	22462614	22476882	-	14269	501	450	339	248	139	115	90	105	103	201	130
ENSMUSG00000037656.9	chr8	22476788	22569612	+	92825	2657	3110	2484	2551	1652	1675	1336	1231	1385	2161	1257
ENSMUSG00000097042.2	chr8	22480291	22483332	+	3042	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000008892.12	chr8	22577075	22593813	-	16739	1160	864	638	342	230	291	328	934	1200	1740	969
ENSMUSG00000031535.7	chr8	22624043	22627547	+	3505	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031536.6	chr8	22628126	22653435	-	25310	3592	3466	3282	2673	1551	1552	1349	963	1039	1478	1483
ENSMUSG00000097839.1	chr8	22644861	22646286	+	1426	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031537.15	chr8	22659212	22706589	-	47378	5930	4747	6023	5587	6295	7134	6945	7565	9043	8925	8035
ENSMUSG00000085199.1	chr8	22686265	22695646	+	9382	5	2	3	1	6	5	0	6	4	3	11
ENSMUSG00000031538.6	chr8	22757727	22782844	+	25118	0	5	14	23	74	170	210	780	910	275	87
ENSMUSG00000031539.6	chr8	22787354	22805622	-	18269	1200	726	817	609	470	357	313	189	273	759	1240
ENSMUSG00000054822.5	chr8	22805766	22809537	+	3772	18	8	6	5	6	6	3	5	2	42	28
ENSMUSG00000089484.1	chr8	22822428	22822545	-	118	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031540.13	chr8	22859535	22943259	+	83725	12696	12743	12639	10261	7140	7170	6020	6952	8021	13075	10553
ENSMUSG00000109652.1	chr8	22873589	22876190	+	2602	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109793.1	chr8	22958207	22958441	-	235	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031543.18	chr8	22974844	23150497	+	175654	372	481	593	540	535	499	487	278	238	132	130
ENSMUSG00000106605.1	chr8	23101972	23102096	-	125	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083285.2	chr8	23127456	23127710	+	255	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086741.1	chr8	23138794	23149585	-	10792	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070084.3	chr8	23142555	23142682	+	128	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106471.1	chr8	23142573	23142662	-	90	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000063672.7	chr8	23153269	23158948	+	5680	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031545.6	chr8	23171265	23208346	-	37082	1594	1388	1697	1189	1277	1124	929	1213	1279	1872	1564
ENSMUSG00000103925.1	chr8	23208512	23209362	+	851	0	0	1	1	0	2	1	2	0	0	0
ENSMUSG00000031546.6	chr8	23226616	23237659	-	11044	302	223	162	94	41	26	20	32	23	105	107
ENSMUSG00000015341.17	chr8	23241346	23257074	-	15729	1436	1067	904	640	543	581	571	937	1037	1633	1051
ENSMUSG00000110256.1	chr8	23256635	23258909	+	2275	10	2	1	0	2	3	1	0	0	2	1
ENSMUSG00000077399.1	chr8	23290033	23290164	-	132	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031548.7	chr8	23411502	23449632	+	38131	0	0	0	0	0	0	0	0	0	0	5
ENSMUSG00000037492.16	chr8	23636019	24156585	+	520567	3	2	4	2	4	2	2	2	1	1	6
ENSMUSG00000109413.1	chr8	23696005	23697635	+	1631	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109158.1	chr8	23752083	23752765	-	683	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053979.4	chr8	24173904	24185568	+	11665	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000109419.1	chr8	24220510	24230146	+	9637	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109299.1	chr8	24353944	24359436	-	5493	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109141.1	chr8	24412179	24416937	+	4759	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097654.1	chr8	24422404	24440008	+	17605	0	3	1	0	3	2	2	1	1	0	0
ENSMUSG00000056313.5	chr8	24437180	24438984	-	1805	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108820.1	chr8	24447097	24449983	+	2887	0	0	1	2	0	1	0	0	0	0	0
ENSMUSG00000109237.1	chr8	24506430	24508082	+	1653	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031549.16	chr8	24531892	24576333	-	44442	20	36	75	151	359	461	572	431	417	212	104
ENSMUSG00000031551.12	chr8	24584136	24597009	-	12874	0	1	0	0	0	0	0	0	1	1	2
ENSMUSG00000031552.13	chr8	24602246	24674755	-	72510	2	1	2	2	7	5	1	4	4	1	2
ENSMUSG00000031553.16	chr8	24677225	24725852	-	48628	51	66	34	59	38	40	32	9	9	18	16
ENSMUSG00000089302.1	chr8	24680814	24680937	+	124	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110225.1	chr8	24711406	24714550	+	3145	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031554.18	chr8	24727093	24824369	-	97277	7	2	1	1	3	2	1	1	2	3	6
ENSMUSG00000037437.18	chr8	24836140	24948804	-	112665	480	494	510	510	395	397	318	153	115	78	174
ENSMUSG00000088736.1	chr8	24938300	24938402	+	103	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031555.15	chr8	24949611	25016927	-	67317	8104	7869	9734	8818	7852	8826	7838	6600	8057	14229	12733
ENSMUSG00000031556.6	chr8	25017211	25023260	+	6050	272	181	170	130	80	92	92	64	65	117	70
ENSMUSG00000037406.7	chr8	25024929	25038962	-	14034	23	46	97	127	181	154	181	171	228	112	157
ENSMUSG00000086289.3	chr8	25037052	25041892	+	4841	0	0	2	0	1	1	1	0	2	2	2
ENSMUSG00000031557.16	chr8	25039144	25102376	-	63233	6866	5935	6379	3979	2075	1561	1005	1343	2436	14018	15247
ENSMUSG00000110148.1	chr8	25101216	25109986	+	8771	249	221	159	85	49	51	64	150	209	807	423
ENSMUSG00000109684.1	chr8	25103489	25104668	-	1180	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000065954.11	chr8	25154552	25256588	-	102037	9086	9021	9750	8664	6934	6470	4846	3794	3732	7732	8199
ENSMUSG00000099142.1	chr8	25159125	25159233	-	109	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110140.1	chr8	25302650	25306270	-	3621	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000110172.1	chr8	25399020	25427436	+	28417	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110110.1	chr8	25415119	25429224	-	14106	1	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000110017.1	chr8	25440618	25448762	+	8145	0	0	0	0	0	1	0	1	0	0	0
ENSMUSG00000110399.1	chr8	25443668	25454107	-	10440	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074412.4	chr8	25454273	25454704	+	432	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110063.1	chr8	25463677	25487585	-	23909	1	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000031565.18	chr8	25513654	25575718	+	62065	72	46	60	39	40	26	23	21	23	17	31
ENSMUSG00000086134.1	chr8	25548661	25556083	-	7423	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037363.9	chr8	25578490	25597582	-	19093	309	289	362	222	164	121	94	51	53	68	73
ENSMUSG00000110038.1	chr8	25594454	25595106	-	653	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043794.8	chr8	25597012	25599207	+	2196	26	17	14	10	6	7	6	2	6	7	5
ENSMUSG00000054823.16	chr8	25601601	25719667	+	118067	20264	20445	21307	20185	16706	17280	15332	9836	9360	21289	25783
ENSMUSG00000084543.1	chr8	25610428	25610558	-	131	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088037.1	chr8	25631950	25632079	+	130	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088176.1	chr8	25678950	25679271	+	322	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110088.1	chr8	25687369	25688196	+	828	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109679.1	chr8	25692146	25693508	+	1363	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031570.17	chr8	25720037	25724887	+	4851	412	323	330	339	361	389	315	181	108	124	241
ENSMUSG00000061313.8	chr8	25725346	25754596	-	29251	3028	2704	2411	1765	1137	955	733	450	472	991	843
ENSMUSG00000110127.1	chr8	25744390	25745580	-	1191	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091514.2	chr8	25754480	25769704	+	15225	608	752	470	373	329	270	264	335	301	167	89
ENSMUSG00000037316.9	chr8	25764538	25785287	-	20750	395	274	123	73	17	26	23	35	36	212	161
ENSMUSG00000037296.7	chr8	25785288	25803975	+	18688	483	479	321	162	84	85	63	154	183	561	357
ENSMUSG00000031574.8	chr8	25806555	25815982	+	9428	95	95	103	89	62	46	53	25	13	14	40
ENSMUSG00000031575.18	chr8	25815996	25847694	-	31699	1652	1293	1217	640	354	221	201	274	334	710	616
ENSMUSG00000031576.16	chr8	25849623	25937939	+	88317	3	7	4	6	4	6	3	4	3	0	3
ENSMUSG00000037260.8	chr8	25944453	25976753	-	32301	1125	966	1188	1097	1136	1082	1097	497	478	258	240
ENSMUSG00000037251.5	chr8	25980604	25994133	-	13530	255	171	144	81	82	52	40	22	29	19	58
